energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.726,121.981,0.503,pop,-5.456,0.0895,0.529,"Disclosure, Sam Smith",4,0.167,78,https://api.spotify.com/v1/tracks/51ODNNDZm21HU7wI7cccRr,spotify:track:51ODNNDZm21HU7wI7cccRr,Settle (Special Edition),Throwback Party,https://api.spotify.com/v1/audio-analysis/51ODNNDZm21HU7wI7cccRr,51ODNNDZm21HU7wI7cccRr,Latch,2013.0,7.98e-05,7bdjtx1RTkWoSoOaIl7a8E,1,1,255632,0.0159,51ODNNDZm21HU7wI7cccRr,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.55,101.19,0.551,pop,-5.339,0.202,0.342,"Stephen Sanchez, Em Beihold",3,0.0286,78,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (Em Beihold Version),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,2022.0,0.0,7ARtQpvnPN2ucbmVHngLOs,1,10,176440,0.777,1Y3LN4zO1Edc2EluIoSPJN,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.777,130.003,0.73,electronic,-5.194,0.0691,0.575,"Jennifer Lopez, Pitbull",4,0.0496,78,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,Love?,EDM Hits,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,3C0nOe05EIt1390bVABLyN,On The Floor,2011.0,0.000486,3sysiYphqNRQw7VKLCg1yE,0,3,284867,0.105,3C0nOe05EIt1390bVABLyN,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.643,103.842,0.633,rock,-8.122,0.78,0.472,juju<3,4,0.0252,78,https://api.spotify.com/v1/tracks/43MifzVnh8W3jJN0xqU9jR,spotify:track:43MifzVnh8W3jJN0xqU9jR,Wasted Summers,Feel Good Indie Rock,https://api.spotify.com/v1/audio-analysis/43MifzVnh8W3jJN0xqU9jR,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,2023.0,0.00831,5SrN0SPOdmdCBe0dyDcpsY,1,0,130385,0.106,43MifzVnh8W3jJN0xqU9jR,feel-good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.245,103.777,0.34,ambient,-13.352,0.0633,0.192,"Lana Del Rey, Bleachers",4,0.0319,78,https://api.spotify.com/v1/tracks/1o82DwNisONAd2mu1RcGE6,spotify:track:1o82DwNisONAd2mu1RcGE6,Did you know that there's a tunnel under Ocean Blvd,Dark Academia,https://api.spotify.com/v1/audio-analysis/1o82DwNisONAd2mu1RcGE6,1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),2023.0,0.0992,5HOHne1wzItQlIYmLXLYfZ,1,9,339891,0.969,1o82DwNisONAd2mu1RcGE6,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.82,144.905,0.621,pop,-4.865,0.104,0.452,Bruno Mars,4,0.0367,78,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R,spotify:track:6SKwQghsR8AISlxhcwyA9R,Doo-Wops & Hooligans,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R,6SKwQghsR8AISlxhcwyA9R,Marry You,2010.0,0.0,6J84szYCnMfzEcvIcfWMFL,1,10,230192,0.332,6SKwQghsR8AISlxhcwyA9R,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.407,117.053,0.457,ambient,-11.475,0.126,0.126,Novo Amor,4,0.0308,78,https://api.spotify.com/v1/tracks/7qH9Z4dJEN0l9bidizW7fq,spotify:track:7qH9Z4dJEN0l9bidizW7fq,Bathing Beach,Dark Academia,https://api.spotify.com/v1/audio-analysis/7qH9Z4dJEN0l9bidizW7fq,7qH9Z4dJEN0l9bidizW7fq,Anchor,2017.0,0.884,4vGuMdwnxc6X8izbVS6MTN,1,9,257533,0.805,7qH9Z4dJEN0l9bidizW7fq,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,Drake,4,0.0647,78,https://api.spotify.com/v1/tracks/1560osUcXrnov6yuOjXvc1,spotify:track:1560osUcXrnov6yuOjXvc1,No Face,RapCaviar,https://api.spotify.com/v1/audio-analysis/1560osUcXrnov6yuOjXvc1,1560osUcXrnov6yuOjXvc1,No Face,2024.0,0.0,78NIQe42qKXahAeZAb3w0h,1,10,137143,0.0771,1560osUcXrnov6yuOjXvc1,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.779,123.013,0.724,hip-hop,-5.412,0.127,0.53,Lil Tecca,4,0.0807,78,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,spotify:track:6rjuKpPydT2SxN15TZpV7r,TEC,Melodic Rap,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,6rjuKpPydT2SxN15TZpV7r,500lbs,2023.0,0.0,4EURMuWFiLLRmQYoH5cgiE,0,7,144390,0.098,6rjuKpPydT2SxN15TZpV7r,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.449,114.924,0.669,electronic,-7.658,0.0729,0.327,Indila,4,0.049,77,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,spotify:track:65uoaqX5qcjXZRheAj1qQT,Mini World,French Touch,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,65uoaqX5qcjXZRheAj1qQT,Dernière danse,2014.0,0.0,1r7XjAgjwlakmXC2GbPXjH,0,0,213493,0.184,65uoaqX5qcjXZRheAj1qQT,french,audio_features,58zteW83Lvl8e158fCCFVN
0.427,80.492,0.492,brazilian,-6.37,0.53,0.443,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",5,0.372,77,https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL,spotify:track:6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/6RjSXi9cPGroetXeNsWFGL,6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,2024.0,0.00482,4sLNpzARYcLX5BIGLOvgNC,0,9,123692,0.364,6RjSXi9cPGroetXeNsWFGL,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G
0.556,99.974,0.864,gaming,-7.683,0.112,0.726,Doja Cat,4,0.194,77,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Scarlet,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,2023.0,3.85e-06,1bBez9PNvkJPW08bU7NYta,0,2,230480,0.255,56y1jOTK0XSvJzVv9vHQBK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.86,128.004,0.755,electronic,-4.811,0.344,0.618,Mr. Belt & Wezol,4,0.0523,77,https://api.spotify.com/v1/tracks/5OFVzqSeFxGpvDGyHvVeLj,spotify:track:5OFVzqSeFxGpvDGyHvVeLj,It's Not Right But It's Okay,Techno Bunker,https://api.spotify.com/v1/audio-analysis/5OFVzqSeFxGpvDGyHvVeLj,5OFVzqSeFxGpvDGyHvVeLj,It's Not Right But It's Okay,2024.0,7.47e-06,116jZe8fEmfjKBh4d8ZcDO,0,5,152305,0.0144,5OFVzqSeFxGpvDGyHvVeLj,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.538,99.952,0.829,hip-hop,-7.359,0.103,0.389,Post Malone,4,0.212,77,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Hollywood's Bleeding,Melodic Rap,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,Wow.,2019.0,1.88e-06,4g1ZRSobMefqF6nelkgibi,0,11,149547,0.137,7xQAfvXzm3AkraOtGPWIZg,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.738,119.976,0.721,pop,-4.77,0.118,0.637,"Marshmello, Jonas Brothers",4,0.0403,77,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),2021.0,4.41e-06,66JuK41D3LpkbX3HCTGcQk,1,7,154983,0.00226,4qu63nuBpdn0qHUHuObEj1,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,Future,4,0.0611,77,https://api.spotify.com/v1/tracks/3aCPResPDNae3pXTocGpYe,spotify:track:3aCPResPDNae3pXTocGpYe,MIXTAPE PLUTO,RapCaviar,https://api.spotify.com/v1/audio-analysis/3aCPResPDNae3pXTocGpYe,3aCPResPDNae3pXTocGpYe,LIL DEMON,2024.0,0.0,4Zoxsc06EUHRf5GrJPJZ54,1,11,139197,0.00125,3aCPResPDNae3pXTocGpYe,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.658,140.042,0.8,arabic,-6.142,0.111,0.462,"Internet Money, Gunna, Don Toliver, NAV",4,0.079,77,https://api.spotify.com/v1/tracks/1p0rEzrK7YtdRZVtiyV7RN,spotify:track:1p0rEzrK7YtdRZVtiyV7RN,B4 The Storm,Arab X,https://api.spotify.com/v1/audio-analysis/1p0rEzrK7YtdRZVtiyV7RN,1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),2020.0,0.0,4Y5lQYgpDrkyru90jltD5a,0,1,195429,0.25,1p0rEzrK7YtdRZVtiyV7RN,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.86,127.075,0.608,electronic,-5.324,0.262,0.437,"Flo Rida, Sia",4,0.0554,77,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones,EDM Hits,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),2012.0,0.0,7eLwoxxWs6lfkVYJGkGNbk,0,5,232947,0.0991,1NpW5kyvO4XrNJ3rnfcNy3,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.366,141.981,0.604,pop,-7.519,0.133,0.13,Adele,4,0.0282,77,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,2021.0,0.0,224jZ4sUX7OhAuMwaxp86S,1,5,224695,0.578,0gplL1WMoJ6iYaPgMCL0gX,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.782,94.03,0.701,hip-hop,-4.987,0.124,0.57,Baby Keem,4,0.138,77,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,The Melodic Blue,Melodic Rap,https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM,1Is8hGpkGMiePASAxBluxM,16,2021.0,2.31e-06,3r46DPIQeBQbjvjjV5mXGg,1,1,156040,0.0918,1Is8hGpkGMiePASAxBluxM,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.654,117.046,0.92,pop,-3.051,0.036,0.847,Michael Jackson,4,0.0401,77,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Thriller 25 Super Deluxe Edition,Throwback Party,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,2008.0,0.0153,1C2h7mLntPSeVYciMRTF4a,0,11,293827,0.0236,5ChkMS8OtdzJeqyybCc9R5,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,75.023,0.767,gaming,-8.78,0.0582,0.187,Creeds,4,0.206,77,https://api.spotify.com/v1/tracks/3AjSfp5FDvwtMU9XBsbS8j,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Push Up (Main Edit),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3AjSfp5FDvwtMU9XBsbS8j,3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,2023.0,0.836,3v5BP6gPT1nNU9rjs57fF0,1,7,139300,0.209,3AjSfp5FDvwtMU9XBsbS8j,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.657,124.992,0.883,hip-hop,-5.748,0.128,0.284,Future,4,0.305,77,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,spotify:track:1qMMYpVatbRITKCfq1gasi,I NEVER LIKED YOU,Trap,https://api.spotify.com/v1/audio-analysis/1qMMYpVatbRITKCfq1gasi,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,2022.0,0.0,6tE9Dnp2zInFij4jKssysL,1,8,172933,0.0603,1qMMYpVatbRITKCfq1gasi,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.636,145.972,0.837,hip-hop,-7.643,0.342,0.274,21 Savage,4,0.086,77,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,i am > i was,Chill Hop,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,2018.0,0.00125,007DWn799UWvfY1wwZeENR,1,1,288624,0.0395,2t8yVaLvJ0RenpXUIAC52d,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.516,119.996,0.877,arabic,-5.426,0.143,0.255,Lil Baby,4,0.0706,77,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,Too Hard,Arab X,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,2017.0,0.0,750APP0eKVlcgOxaZnBnVt,0,2,162053,0.215,5BbdKBZO0TH0GhfxUfyhL9,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.721,169.904,0.62,r&b,-5.538,0.563,0.77,"Paperboy Fabe, Brent Faiyaz",4,0.0887,77,https://api.spotify.com/v1/tracks/4RnvS1tmh1ERhjXX6dxv95,spotify:track:4RnvS1tmh1ERhjXX6dxv95,Language,R&B Hits,https://api.spotify.com/v1/audio-analysis/4RnvS1tmh1ERhjXX6dxv95,4RnvS1tmh1ERhjXX6dxv95,Language,2017.0,0.0075,2MsWCeQjZlSfHFjDm5DYR1,0,4,150361,0.0422,4RnvS1tmh1ERhjXX6dxv95,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),Afro Hits,https://api.spotify.com/v1/audio-analysis/2nYeyMeqYDiFSYYtl2BWD6,2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024.0,6.92e-06,2aM3higgzzkjpJf4EDJ8Gq,1,1,259354,0.252,2nYeyMeqYDiFSYYtl2BWD6,nigerian,audio_features,37i9dQZF1DWX0o6sD1a6P5
0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,Drake,4,0.0846,77,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,More Life,Chill Hop,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,2017.0,0.0172,1lXY618HWkwYKJWBRYR4MK,0,8,219692,0.111,6n3HGiq4v35D6eFOSwqYuo,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.363,121.412,0.531,folk,-7.672,0.112,0.259,Hozier,4,0.0608,77,https://api.spotify.com/v1/tracks/5TgEJ62DOzBpGxZ7WRsrqb,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,Hozier (Expanded Edition),Indie Folk,https://api.spotify.com/v1/audio-analysis/5TgEJ62DOzBpGxZ7WRsrqb,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,2014.0,0.0,4Pv7m8D82A1Xun7xNCKZjJ,1,10,229720,0.749,5TgEJ62DOzBpGxZ7WRsrqb,indie,audio_features,37i9dQZF1EIfjV34mXjFem
0.902,100.012,0.673,pop,-2.392,0.0558,0.536,American Authors,4,0.0346,77,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,"Oh, What A Life",Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,2014.0,0.000227,0V4laGZGshNCpurfIdUhHv,1,2,194240,0.0591,5Hroj5K7vLpIG4FNCRIjbP,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.621,139.056,0.787,latin,-5.009,0.58,0.13,Bad Bunny,4,0.068,77,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,nadie sabe lo que va a pasar mañana,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,4MjDJD8cW7iVeWInc2Bdyj,MONACO,2023.0,0.000402,4FftCsAcXXD1nFO9RFUNFO,0,4,267194,0.15,4MjDJD8cW7iVeWInc2Bdyj,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.487,127.05,0.964,hip-hop,-6.071,0.115,0.108,Lil Baby,4,0.421,77,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,Street Gossip,Gangster Rap,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,2018.0,6.07e-06,4iF44RCCybJtkBkMoqrLW2,0,10,154024,0.00127,577YBGuskWkVDCxZrLRB4v,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.963,130.028,0.817,gaming,-3.318,0.312,0.502,"CURSEDEVIL, DJ FKU, Skorde",4,0.0353,77,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,2023.0,0.767,27XmqsKeLyr5jDURAordcd,1,1,75692,0.0683,7bxyNLXYaEYaZTxAuQTHlD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.523,169.982,0.628,gaming,-8.307,0.219,0.416,Kenya Grace,4,0.0946,77,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Strangers,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,5mjYQaktjmjcMKcUIcqz4s,Strangers,2023.0,0.00274,18ogtNq9F7DmMkNYO6Xb4k,0,11,172965,0.701,5mjYQaktjmjcMKcUIcqz4s,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.855,120.05,0.67,pop,-3.035,0.335,0.648,"Pitbull, Chris Brown",4,0.0499,77,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,Planet Pit (Deluxe Version),Throwback Party,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),2011.0,0.0,4rG0MhkU6UojACJxkMHIXB,0,0,227280,0.0124,62zFEHfAYl5kdHYOivj4BC,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.04,135.965,0.44,ambient,-16.887,0.111,0.249,Tom Rosenthal,4,0.0322,77,https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN,spotify:track:4IhTXiZLKATmwhMZIb1GQN,Z-Sides,Dark Academia,https://api.spotify.com/v1/audio-analysis/4IhTXiZLKATmwhMZIb1GQN,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,2018.0,0.465,6wOJyevNYXevqTZCn6Xk5T,1,3,193749,0.981,4IhTXiZLKATmwhMZIb1GQN,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.62,117.038,0.741,pop,-5.505,0.0398,0.934,Hozier,4,0.0412,77,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,2024.0,0.000809,1KZC0cX0qq6hodR9YVgh9F,1,10,251424,0.0295,4IadxL6BUymXlh8RCJJu7T,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,"NLE Choppa, 41, Kyle Richh",4,0.172,77,https://api.spotify.com/v1/tracks/3lUYO6zvXI88sNDpyKvIJ2,spotify:track:3lUYO6zvXI88sNDpyKvIJ2,Or What,RapCaviar,https://api.spotify.com/v1/audio-analysis/3lUYO6zvXI88sNDpyKvIJ2,3lUYO6zvXI88sNDpyKvIJ2,Or What,2024.0,0.0,0O5WgUe2bObIlk6R0nwOs2,0,1,199165,0.116,3lUYO6zvXI88sNDpyKvIJ2,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.797,121.985,0.845,electronic,-4.984,0.167,0.422,"Imanbek, BYOR",4,0.139,77,https://api.spotify.com/v1/tracks/7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Techno Bunker,https://api.spotify.com/v1/audio-analysis/7fZBQnc0zXwVybgCIrQQil,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,2022.0,5.57e-06,2npvQTpyjLtapBWTNTNlqn,1,1,151475,0.0582,7fZBQnc0zXwVybgCIrQQil,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.681,171.864,0.673,r&b,-5.693,0.235,0.707,Ne-Yo,4,0.118,77,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,Year Of The Gentleman (Bonus Track Edition),R&B Hits,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,2008.0,0.0,6dTn9vJSxVTIGm4Cu5dH4x,1,1,232000,0.52,34ceTg8ChN5HjrqiIYCn9Q,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.934,88.009,0.777,gaming,-0.959,0.275,0.637,"Chase & Status, Stormzy",4,0.254,77,https://api.spotify.com/v1/tracks/3HrHhTWonBqF4mDasi8xvC,spotify:track:3HrHhTWonBqF4mDasi8xvC,BACKBONE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3HrHhTWonBqF4mDasi8xvC,3HrHhTWonBqF4mDasi8xvC,BACKBONE,2024.0,3.86e-05,364RGa8yL2ZsIWlLoNSzIY,1,2,166449,0.285,3HrHhTWonBqF4mDasi8xvC,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.927,109.952,0.755,gaming,0.254,0.0567,0.702,"xxanteria, isq",4,0.0645,77,https://api.spotify.com/v1/tracks/4VL5XwfATZuAVTW471Wpro,spotify:track:4VL5XwfATZuAVTW471Wpro,FUNKED UP,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,2024.0,0.925,4FRxgE6LA2UGJ5yz8diaI9,0,11,115348,0.00288,4VL5XwfATZuAVTW471Wpro,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.594,135.002,0.795,r&b,-6.2,0.162,0.409,"SZA, Travis Scott",4,0.0748,77,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,Ctrl,R&B Hits,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2017.0,0.0,76290XdXVF9rPzGdNRWdCh,1,0,275080,0.112,0q75NwOoFiARAVp4EXU4Bs,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.824,124.997,0.747,latin,-4.353,0.282,0.793,"Calle 24, Chuyin",3,0.0348,77,https://api.spotify.com/v1/tracks/44zZM2dn9AcOUt5XKUMNJ3,spotify:track:44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,Viva Latino,https://api.spotify.com/v1/audio-analysis/44zZM2dn9AcOUt5XKUMNJ3,44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,2024.0,0.0,7DueGhsMj4VYSbe1jgQ4H2,0,7,168547,0.184,44zZM2dn9AcOUt5XKUMNJ3,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.872,128.924,0.816,latin,-4.27,0.254,0.94,Emilia,4,0.0442,77,https://api.spotify.com/v1/tracks/7yrTny7FLWLbfIzsxoicWj,spotify:track:7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,Viva Latino,https://api.spotify.com/v1/audio-analysis/7yrTny7FLWLbfIzsxoicWj,7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,2024.0,3.7e-06,0qLXwwUPYR7o3ZcVQFdKlQ,0,11,157209,0.25,7yrTny7FLWLbfIzsxoicWj,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.68,132.012,0.727,blues,-4.498,0.0821,0.728,"Jay Sean, Lil Wayne",4,0.0286,77,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,All Or Nothing,Classic Blues,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,6cmm1LMvZdB5zsCwX5BjqE,Down,2009.0,0.0,2H66HrVR1UeMlAoSXpxUnk,1,2,212507,0.0101,6cmm1LMvZdB5zsCwX5BjqE,classic,audio_features,5arFyak5nEhUf9kpsssXxT
