energy,tempo,danceability,playlist_genre,loudness,liveness,valence,speechiness,track_popularity,track_name,track_album_release_date,instrumentalness,acousticness,id,type
0.754,170.084,0.564,electronic,-8.849,0.224,0.457,0.0646,68,Resonance,2014.0,0.84,0.0424,4E1Zf6j2VSoRPiVBnUCjat,audio_features
0.807,155.397,0.525,electronic,-6.366,0.0504,0.741,0.0725,68,Je veux,2010.0,0.0,0.251,734dz1YaFITwawPpM25fSt,audio_features
0.485,100.053,0.843,latin,-8.735,0.107,0.689,0.195,68,Fountains (with Tems),2021.0,0.0675,0.181,08XWh5c0BMyD1nKVxxl91z,audio_features
0.671,147.037,0.607,hip-hop,-6.934,0.128,0.316,0.0863,68,Deus Perdoa,2023.0,1.31e-06,0.403,4tuFNhM69UakXdPg4RrNvp,audio_features
0.787,165.07,0.809,latin,-3.826,0.0653,0.9,0.125,68,Como Pacman,2024.0,0.0011,0.126,2TV1EuYnG5XqEyQSd1EB9X,audio_features
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,0.356,68,Neighbors,2016.0,0.000383,0.319,0utlOiJy2weVl9WTkcEWHy,audio_features
0.953,141.99,0.631,electronic,-3.739,0.108,0.422,0.0343,68,Alone,2016.0,0.0155,0.0241,3MEYFivt6bilQ9q9mFWZ4g,audio_features
0.8,119.984,0.724,electronic,-5.468,0.0823,0.925,0.0541,68,Honey Boy (feat. Nile Rodgers & Shenseea),2024.0,9.38e-05,0.0103,1NpIUD4KqHaMT91kw0YV40,audio_features
0.858,92.523,0.627,latin,-2.824,0.21,0.342,0.386,68,GATÚBELA,2022.0,0.0,0.263,1ga4PztXOIw1yBbdUt2X8v,audio_features
0.88,130.085,0.588,electronic,-5.15,0.0667,0.523,0.0354,68,Deep In Your Love,2024.0,6.89e-05,0.0243,0sftzYE0YgPHXrvJyUyGjB,audio_features
0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,0.337,68,Show Me,2022.0,4.36e-06,0.222,2uuJs2nltcYFh9pkKP7bW4,audio_features
0.606,123.006,0.567,electronic,-6.543,0.0686,0.314,0.0438,68,Hold On Me,2024.0,0.0,0.0801,4aPX3IT9cskOWmeZvOYc5s,audio_features
0.702,180.219,0.711,hip-hop,-10.048,0.0932,0.674,0.233,68,Baller,2022.0,0.0163,0.00487,42TMa2hgBNjte4uV7jNCnQ,audio_features
0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,0.169,68,Me Acostumbre (feat. Bad Bunny),2017.0,0.0,0.641,2FIm6YsSGL5acOqSuJDh5s,audio_features
