genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
electronic,4,2013,2015,2016,2017,1,1,2,3.9294299083967363,3.929358384131149,5.103062836533959,grid
electronic,4,2013,2015,2016,2017,1,1,3,4.126816845401224,4.113646446489774,5.342397982454253,grid
electronic,4,2013,2015,2016,2017,2,0,0,4.301432229197927,3.4996403617574927,4.544987482801939,grid
electronic,4,2013,2015,2016,2017,2,0,1,4.30153402937185,3.4994041818860353,4.54468075569615,grid
electronic,4,2013,2015,2016,2017,2,0,2,4.30242615707948,3.49964358086325,4.544991663458766,grid
electronic,4,2013,2015,2016,2017,2,0,3,4.794784647508815,3.830655821426241,4.974877690163949,grid
electronic,4,2013,2015,2016,2017,2,1,0,2.68751127184544,2.686462424940686,3.488912240182709,grid
electronic,4,2013,2015,2016,2017,2,1,1,3.954339178453764,3.9482332953032966,5.127575708186099,grid
electronic,4,2013,2015,2016,2017,2,1,2,4.175290999117722,4.169426458329511,5.414839556272092,grid
electronic,4,2013,2015,2016,2017,2,1,3,4.342174057436947,4.319735212996349,5.61004573116409,grid
electronic,4,2013,2015,2016,2017,3,0,0,4.301481345241685,3.4996302603553247,4.544974364097825,grid
electronic,4,2013,2015,2016,2017,3,0,1,4.3020095786854755,3.4989441691309864,4.544083336533748,grid
electronic,4,2013,2015,2016,2017,3,0,2,4.3098934177218355,3.489343081962261,4.53161439215878,grid
electronic,4,2013,2015,2016,2017,3,0,3,4.352990577467328,3.440326551612479,4.467956560535686,grid
electronic,4,2013,2015,2016,2017,3,1,0,2.687534596992215,2.6864853939577813,3.4889420700750406,grid
electronic,4,2013,2015,2016,2017,3,1,1,3.954519839488136,3.948444002834229,5.127849354330167,grid
electronic,4,2013,2015,2016,2017,3,1,2,4.195460907755609,4.192994885847739,5.445447903698362,grid
electronic,4,2013,2015,2016,2017,3,1,3,4.369882277982134,4.356252049599654,5.657470194285265,grid
electronic,5,2014,2016,2017,2018,1,1,1,2.243714464459998,2.1753683753543243,2.896887804970599,manual
electronic,5,2014,2016,2017,2018,0,0,0,1.509231378346934,1.5,1.9831518587198858,grid
electronic,5,2014,2016,2017,2018,0,0,1,1.960865863582766,1.8499992473821933,2.4341864831262336,grid
electronic,5,2014,2016,2017,2018,0,0,2,2.447498169126563,2.3025134672797734,3.0290446906909834,grid
electronic,5,2014,2016,2017,2018,0,0,3,2.8596209104175676,2.736609058357999,3.604237160990846,grid
electronic,5,2014,2016,2017,2018,0,1,0,2.1213203436224464,1.5000000000888178,2.027027027144713,grid
electronic,5,2014,2016,2017,2018,0,1,1,1.5092308557327998,1.5,1.9831519833006,grid
electronic,5,2014,2016,2017,2018,0,1,2,2.2333476230322793,2.1953647849971887,2.9197130873647765,grid
electronic,5,2014,2016,2017,2018,0,1,3,2.2079626111863457,2.156166324166442,2.869493179866886,grid
electronic,5,2014,2016,2017,2018,0,2,0,6.708203932553653,6.000000000052019,8.029133029202413,grid
electronic,5,2014,2016,2017,2018,1,0,0,2.69084884472454,2.618236224698556,3.4528869309531847,grid
electronic,5,2014,2016,2017,2018,1,0,1,2.912409038796531,2.817655264006504,3.714069852241128,grid
electronic,5,2014,2016,2017,2018,1,0,2,3.1598561332284083,3.0695440913281686,4.047481380217116,grid
electronic,5,2014,2016,2017,2018,1,0,3,2.2679888203894443,2.1084696074797407,2.7717820896597236,grid
electronic,5,2014,2016,2017,2018,1,1,0,2.054121528886197,2.0400572472038405,2.7094465588009653,grid
electronic,5,2014,2016,2017,2018,1,1,1,2.243714464459998,2.1753683753543243,2.896887804970599,grid
electronic,5,2014,2016,2017,2018,1,1,2,1.8845472927140432,1.8830676429426205,2.4931486602957036,grid
electronic,5,2014,2016,2017,2018,1,1,3,2.1773213108426672,2.124810183620461,2.8279417052488407,grid
electronic,5,2014,2016,2017,2018,2,0,0,2.57985729711892,2.547529088780891,3.3862609559258723,grid
electronic,5,2014,2016,2017,2018,2,0,1,4.998970038970556,4.998970011429954,6.623753049437281,grid
electronic,5,2014,2016,2017,2018,2,0,2,4.996006198557887,4.996005877405324,6.619792150025225,grid
electronic,5,2014,2016,2017,2018,2,0,3,3.830363715328438,3.797325890675282,5.018341651949666,grid
electronic,5,2014,2016,2017,2018,2,1,0,3.2746004732527902,2.8107699453734725,3.768571630179497,grid
electronic,5,2014,2016,2017,2018,2,1,1,3.1931261002539575,2.7643598574303496,3.7049232746754313,grid
electronic,5,2014,2016,2017,2018,2,1,2,3.213679728589277,2.7800219999338722,3.726043755719357,grid
electronic,5,2014,2016,2017,2018,2,1,3,3.0305705138807064,2.664113649117027,3.5680497320125912,grid
electronic,5,2014,2016,2017,2018,3,0,0,4.9993097134452285,4.999309700271482,6.624207405637714,grid
electronic,5,2014,2016,2017,2018,3,0,1,4.992714275214327,4.992713168608667,6.615388873544847,grid
electronic,5,2014,2016,2017,2018,3,0,2,4.989589855203163,4.989587549317612,6.611208573727925,grid
electronic,5,2014,2016,2017,2018,3,0,3,4.994029811842744,4.994029025762352,6.617146163355354,grid
electronic,5,2014,2016,2017,2018,3,1,0,3.2492743829527164,2.7960591709923364,3.7484263849858146,grid
electronic,5,2014,2016,2017,2018,3,1,1,3.0336005280671974,2.660095359587352,3.563086037625044,grid
electronic,5,2014,2016,2017,2018,3,1,2,3.1162137001552295,2.714813264811248,3.63747355278864,grid
electronic,5,2014,2016,2017,2018,3,1,3,2.9652182822433564,2.6183258840184678,3.5059878317167525,grid
electronic,6,2015,2017,2018,2019,1,1,1,3.535533854357251,3.499999947901422,4.766752983538554,manual
electronic,6,2015,2017,2018,2019,0,0,0,2.549505057901487,2.4999952080484604,3.4061393519356136,grid
electronic,6,2015,2017,2018,2019,0,0,1,2.4351306298184343,2.299964538807167,3.136753076590408,grid
electronic,6,2015,2017,2018,2019,0,0,2,2.0247419449675816,1.8998952980879125,2.5914901236728163,grid
electronic,6,2015,2017,2018,2019,0,0,3,2.1631478635325747,1.9223662918289293,2.624765547408652,grid
electronic,6,2015,2017,2018,2019,0,1,0,3.5355339059327378,3.5,4.766753054424287,grid
electronic,6,2015,2017,2018,2019,0,1,1,3.5355337667405133,3.49999985939462,4.766752863115597,grid
electronic,6,2015,2017,2018,2019,0,1,2,3.535526486582883,3.4999925052102867,4.766742856966985,grid
electronic,6,2015,2017,2018,2019,0,1,3,3.5354965733826482,3.499963982755716,4.766703939325831,grid
electronic,6,2015,2017,2018,2019,0,2,0,3.5355339059802455,3.5000000000458087,4.766753054486757,grid
electronic,6,2015,2017,2018,2019,1,0,0,2.6126331832517793,2.5078250402300526,3.41894535016726,grid
electronic,6,2015,2017,2018,2019,1,0,1,2.570105909042411,2.3570156737525068,3.2164565051105334,grid
electronic,6,2015,2017,2018,2019,1,0,2,2.330962025368391,2.141845895871718,2.922723658898348,grid
electronic,6,2015,2017,2018,2019,1,0,3,2.4303563818952973,2.1047556007409085,2.874992988103116,grid
electronic,6,2015,2017,2018,2019,1,1,0,3.5355339059327378,3.5,4.766753054424287,grid
electronic,6,2015,2017,2018,2019,1,1,1,3.535533854357251,3.499999947901422,4.766752983538554,grid
electronic,6,2015,2017,2018,2019,1,1,2,3.5355259631649982,3.4999919765493956,4.766742137662576,grid
electronic,6,2015,2017,2018,2019,1,1,3,3.535613413248366,3.500076648213529,4.766857580074993,grid
electronic,6,2015,2017,2018,2019,2,0,0,4.948760017822631,3.4993022528431794,4.793564720929642,grid
electronic,6,2015,2017,2018,2019,2,0,1,4.946617638956338,3.497870255659784,4.791601546438605,grid
electronic,6,2015,2017,2018,2019,2,0,2,4.899781864910396,3.4648923723914464,4.746423771943474,grid
electronic,6,2015,2017,2018,2019,2,0,3,4.470308075305176,3.1617662553147383,4.331172189846086,grid
electronic,6,2015,2017,2018,2019,2,1,0,3.5354953019287128,3.499961004704879,4.766699997104058,grid
electronic,6,2015,2017,2018,2019,2,1,1,3.5354961377719314,3.4999618487798116,4.766701145574957,grid
electronic,6,2015,2017,2018,2019,2,1,2,3.535531667022423,3.49999773839442,4.7667499772651984,grid
electronic,6,2015,2017,2018,2019,2,1,3,3.53556641499261,3.5000288506819714,4.766792567277748,grid
electronic,6,2015,2017,2018,2019,3,0,0,4.9470406719790905,3.4981073036743453,4.791927418995269,grid
electronic,6,2015,2017,2018,2019,3,0,1,4.9443778602762265,3.4962104503162976,4.789329248182747,grid
electronic,6,2015,2017,2018,2019,3,0,2,4.707531088677411,3.3287284405927053,4.559901949624537,grid
