genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
hip-hop,7,2018,2020,2021,2022,0,0,1,0.45277223215253243,0.45000237702372203,0.6230876077986671,grid
hip-hop,7,2018,2020,2021,2022,0,0,2,0.7351389751760278,0.7147133764151476,0.9900586842370419,grid
hip-hop,7,2018,2020,2021,2022,0,0,3,0.9859931845202579,0.9690752640630222,1.3421677133758803,grid
hip-hop,7,2018,2020,2021,2022,0,1,0,1.2747548783495355,1.2499999999503757,1.728927202996449,grid
hip-hop,7,2018,2020,2021,2022,0,1,1,0.3536028535760623,0.25006994632929036,0.34492439889446797,grid
hip-hop,7,2018,2020,2021,2022,0,1,2,0.5751442336588912,0.5731212754912463,0.7934877634970694,grid
hip-hop,7,2018,2020,2021,2022,0,1,3,0.8525123321952176,0.8384119663630187,1.1611851960564623,grid
hip-hop,7,2018,2020,2021,2022,0,2,0,4.430011286682576,4.250000000014467,5.876436781629196,grid
hip-hop,7,2018,2020,2021,2022,1,0,0,1.1704697094929164,1.1692678339565958,1.6186371312215837,grid
hip-hop,7,2018,2020,2021,2022,1,0,1,1.2797074179125105,1.2761625803067957,1.7667920042998622,grid
hip-hop,7,2018,2020,2021,2022,1,0,2,1.3971825167986687,1.3941516895019745,1.930085329533232,grid
hip-hop,7,2018,2020,2021,2022,1,0,3,1.503051459436143,1.5016067894328415,2.0786889197121177,grid
hip-hop,7,2018,2020,2021,2022,1,1,0,0.9360446916723448,0.8899875624463647,1.2304425404096524,grid
hip-hop,7,2018,2020,2021,2022,1,1,1,0.8356354017151539,0.8349141554442951,1.1554381205747146,grid
hip-hop,7,2018,2020,2021,2022,1,1,2,0.8288505986307001,0.822741200868613,1.1392368639564365,grid
hip-hop,7,2018,2020,2021,2022,1,1,3,0.9084939519488251,0.8961202858035691,1.2396040774036357,grid
hip-hop,7,2018,2020,2021,2022,2,0,0,2.2630937198957417,2.2492760683808015,3.112026260703725,grid
hip-hop,7,2018,2020,2021,2022,2,0,1,2.263332827537339,2.2495092583671834,3.112348700225959,grid
hip-hop,7,2018,2020,2021,2022,2,0,2,2.261649582660691,2.247896986552867,3.110120665874487,grid
hip-hop,7,2018,2020,2021,2022,2,0,3,2.2610619503417926,2.247325997279603,3.1093312348756204,grid
hip-hop,7,2018,2020,2021,2022,2,1,0,0.9443530858027867,0.9368769584050298,1.2972990136292026,grid
hip-hop,7,2018,2020,2021,2022,2,1,1,0.9158606948866488,0.8982149503622949,1.2440758431073031,grid
hip-hop,7,2018,2020,2021,2022,2,1,2,0.9828060912433639,0.92910606300849,1.2844407616048725,grid
hip-hop,7,2018,2020,2021,2022,2,1,3,0.8605143374977687,0.8485464260955098,1.1751577309903745,grid
hip-hop,7,2018,2020,2021,2022,3,0,0,2.2634520275642687,2.2496196499353616,3.1125010816625007,grid
hip-hop,7,2018,2020,2021,2022,3,0,1,2.2626474032489483,2.2488478285307565,3.1114344324172776,grid
hip-hop,7,2018,2020,2021,2022,3,0,2,2.2616217356966115,2.247862366358234,3.1100724626715524,grid
hip-hop,7,2018,2020,2021,2022,3,0,3,2.2592483776183827,2.2455838811105977,3.106923545455102,grid
hip-hop,7,2018,2020,2021,2022,3,1,0,0.9542016401816409,0.944678293403598,1.308172904274952,grid
hip-hop,7,2018,2020,2021,2022,3,1,1,0.9766317464805377,0.9630006768245352,1.333667610891553,grid
hip-hop,7,2018,2020,2021,2022,3,1,2,0.9590133613420726,0.9424998937715401,1.3053624108279185,grid
hip-hop,7,2018,2020,2021,2022,3,1,3,0.9151349171575901,0.9034508758992672,1.2511641357856147,grid
